0.01 1e-15 1 0.1 -nan
41.4300000000003 -nan -nan 0.1 -nan
41.4400000000003 -nan -nan 0.1 -nan
41.4500000000003 -nan -nan 0.1 -nan
41.4600000000003 -nan -nan 0.1 -nan
41.4700000000003 -nan -nan 0.1 -nan
41.4800000000003 -nan -nan 0.1 -nan
41.4900000000003 -nan -nan 0.1 -nan
41.5000000000003 -nan -nan 0.1 -nan
41.5100000000003 -nan -nan 0.1 -nan
41.5200000000003 -nan -nan 0.1 -nan
41.5300000000003 -nan -nan 0.1 -nan
41.5400000000003 -nan -nan 0.1 -nan
41.5500000000003 -nan -nan 0.1 -nan
41.5600000000003 -nan -nan 0.1 -nan
41.5700000000003 -nan -nan 0.1 -nan
41.5800000000003 -nan -nan 0.1 -nan
41.5900000000003 -nan -nan 0.1 -nan
41.6000000000003 -nan -nan 0.1 -nan
41.6100000000003 -nan -nan 0.1 -nan
41.6200000000003 -nan -nan 0.1 -nan
41.6300000000003 -nan -nan 0.1 -nan
41.6400000000003 -nan -nan 0.1 -nan
41.6500000000003 -nan -nan 0.1 -nan
41.6600000000003 -nan -nan 0.1 -nan
41.6700000000003 -nan -nan 0.1 -nan
41.6800000000003 -nan -nan 0.1 -nan
41.6900000000003 -nan -nan 0.1 -nan
41.7000000000003 -nan -nan 0.1 -nan
41.7100000000003 -nan -nan 0.1 -nan
41.7200000000003 -nan -nan 0.1 -nan
41.7300000000003 -nan -nan 0.1 -nan
41.7400000000003 -nan -nan 0.1 -nan
41.7500000000003 -nan -nan 0.1 -nan
41.7600000000003 -nan -nan 0.1 -nan
41.7700000000003 -nan -nan 0.1 -nan
41.7800000000003 -nan -nan 0.1 -nan
41.7900000000003 -nan -nan 0.1 -nan
41.8000000000003 -nan -nan 0.1 -nan
41.8100000000003 -nan -nan 0.1 -nan
41.8200000000002 -nan -nan 0.1 -nan
41.8300000000002 -nan -nan 0.1 -nan
41.8400000000002 -nan -nan 0.1 -nan
41.8500000000002 -nan -nan 0.1 -nan
41.8600000000002 -nan -nan 0.1 -nan
41.8700000000002 -nan -nan 0.1 -nan
41.8800000000002 -nan -nan 0.1 -nan
41.8900000000002 -nan -nan 0.1 -nan
41.9000000000002 -nan -nan 0.1 -nan
41.9100000000002 -nan -nan 0.1 -nan
41.9200000000002 -nan -nan 0.1 -nan
41.9300000000002 -nan -nan 0.1 -nan
41.9400000000002 -nan -nan 0.1 -nan
41.9500000000002 -nan -nan 0.1 -nan
41.9600000000002 -nan -nan 0.1 -nan
41.9700000000002 -nan -nan 0.1 -nan
41.9800000000002 -nan -nan 0.1 -nan
41.9900000000002 -nan -nan 0.1 -nan
42.0000000000002 -nan -nan 0.1 -nan
42.0100000000002 -nan -nan 0.1 -nan
42.0200000000002 -nan -nan 0.1 -nan
42.0300000000002 -nan -nan 0.1 -nan
42.0400000000002 -nan -nan 0.1 -nan
42.0500000000002 -nan -nan 0.1 -nan
42.0600000000002 -nan -nan 0.1 -nan
42.0700000000002 -nan -nan 0.1 -nan
42.0800000000002 -nan -nan 0.1 -nan
42.0900000000002 -nan -nan 0.1 -nan
42.1000000000002 -nan -nan 0.1 -nan
42.1100000000002 -nan -nan 0.1 -nan
42.1200000000002 -nan -nan 0.1 -nan
42.1300000000002 -nan -nan 0.1 -nan
42.1400000000002 -nan -nan 0.1 -nan
42.1500000000002 -nan -nan 0.1 -nan
42.1600000000002 -nan -nan 0.1 -nan
42.1700000000002 -nan -nan 0.1 -nan
42.1800000000002 -nan -nan 0.1 -nan
42.1900000000002 -nan -nan 0.1 -nan
42.2000000000002 -nan -nan 0.1 -nan
42.2100000000002 -nan -nan 0.1 -nan
42.2200000000002 -nan -nan 0.1 -nan
42.2300000000002 -nan -nan 0.1 -nan
42.2400000000002 -nan -nan 0.1 -nan
42.2500000000002 -nan -nan 0.1 -nan
42.2600000000002 -nan -nan 0.1 -nan
42.2700000000002 -nan -nan 0.1 -nan
42.2800000000002 -nan -nan 0.1 -nan
42.2900000000002 -nan -nan 0.1 -nan
42.3000000000002 -nan -nan 0.1 -nan
42.3100000000002 -nan -nan 0.1 -nan
42.3200000000001 -nan -nan 0.1 -nan
42.3300000000001 -nan -nan 0.1 -nan
42.3400000000001 -nan -nan 0.1 -nan
42.3500000000001 -nan -nan 0.1 -nan
42.3600000000001 -nan -nan 0.1 -nan
42.3700000000001 -nan -nan 0.1 -nan
42.3800000000001 -nan -nan 0.1 -nan
42.3900000000001 -nan -nan 0.1 -nan
42.4000000000001 -nan -nan 0.1 -nan
42.4100000000001 -nan -nan 0.1 -nan
42.4200000000001 -nan -nan 0.1 -nan
42.4300000000001 -nan -nan 0.1 -nan
42.4400000000001 -nan -nan 0.1 -nan
42.4500000000001 -nan -nan 0.1 -nan
42.4600000000001 -nan -nan 0.1 -nan
42.4700000000001 -nan -nan 0.1 -nan
42.4800000000001 -nan -nan 0.1 -nan
42.4900000000001 -nan -nan 0.1 -nan
42.5000000000001 -nan -nan 0.1 -nan
42.5100000000001 -nan -nan 0.1 -nan
42.5200000000001 -nan -nan 0.1 -nan
42.5300000000001 -nan -nan 0.1 -nan
42.5400000000001 -nan -nan 0.1 -nan
42.5500000000001 -nan -nan 0.1 -nan
42.5600000000001 -nan -nan 0.1 -nan
42.5700000000001 -nan -nan 0.1 -nan
42.5800000000001 -nan -nan 0.1 -nan
42.5900000000001 -nan -nan 0.1 -nan
42.6000000000001 -nan -nan 0.1 -nan
42.6100000000001 -nan -nan 0.1 -nan
42.6200000000001 -nan -nan 0.1 -nan
42.6300000000001 -nan -nan 0.1 -nan
42.6400000000001 -nan -nan 0.1 -nan
42.6500000000001 -nan -nan 0.1 -nan
42.6600000000001 -nan -nan 0.1 -nan
42.6700000000001 -nan -nan 0.1 -nan
42.6800000000001 -nan -nan 0.1 -nan
42.6900000000001 -nan -nan 0.1 -nan
42.7000000000001 -nan -nan 0.1 -nan
42.7100000000001 -nan -nan 0.1 -nan
42.7200000000001 -nan -nan 0.1 -nan
42.7300000000001 -nan -nan 0.1 -nan
42.7400000000001 -nan -nan 0.1 -nan
42.7500000000001 -nan -nan 0.1 -nan
42.7600000000001 -nan -nan 0.1 -nan
42.7700000000001 -nan -nan 0.1 -nan
42.7800000000001 -nan -nan 0.1 -nan
42.7900000000001 -nan -nan 0.1 -nan
42.8000000000001 -nan -nan 0.1 -nan
42.8100000000001 -nan -nan 0.1 -nan
42.8200000000001 -nan -nan 0.1 -nan
42.83 -nan -nan 0.1 -nan
42.84 -nan -nan 0.1 -nan
42.85 -nan -nan 0.1 -nan
42.86 -nan -nan 0.1 -nan
42.87 -nan -nan 0.1 -nan
42.88 -nan -nan 0.1 -nan
42.89 -nan -nan 0.1 -nan
42.9 -nan -nan 0.1 -nan
42.91 -nan -nan 0.1 -nan
42.92 -nan -nan 0.1 -nan
42.93 -nan -nan 0.1 -nan
42.94 -nan -nan 0.1 -nan
42.95 -nan -nan 0.1 -nan
42.96 -nan -nan 0.1 -nan
42.97 -nan -nan 0.1 -nan
42.98 -nan -nan 0.1 -nan
42.99 -nan -nan 0.1 -nan
43 -nan -nan 0.1 -nan
43.01 -nan -nan 0.1 -nan
43.02 -nan -nan 0.1 -nan
43.03 -nan -nan 0.1 -nan
43.04 -nan -nan 0.1 -nan
43.05 -nan -nan 0.1 -nan
43.06 -nan -nan 0.1 -nan
43.07 -nan -nan 0.1 -nan
43.08 -nan -nan 0.1 -nan
43.09 -nan -nan 0.1 -nan
43.1 -nan -nan 0.1 -nan
43.11 -nan -nan 0.1 -nan
43.12 -nan -nan 0.1 -nan
43.13 -nan -nan 0.1 -nan
43.14 -nan -nan 0.1 -nan
43.15 -nan -nan 0.1 -nan
43.16 -nan -nan 0.1 -nan
43.17 -nan -nan 0.1 -nan
43.18 -nan -nan 0.1 -nan
43.19 -nan -nan 0.1 -nan
43.2 -nan -nan 0.1 -nan
43.21 -nan -nan 0.1 -nan
43.22 -nan -nan 0.1 -nan
43.23 -nan -nan 0.1 -nan
43.24 -nan -nan 0.1 -nan
43.25 -nan -nan 0.1 -nan
43.26 -nan -nan 0.1 -nan
43.27 -nan -nan 0.1 -nan
43.28 -nan -nan 0.1 -nan
43.29 -nan -nan 0.1 -nan
43.3 -nan -nan 0.1 -nan
43.31 -nan -nan 0.1 -nan
43.32 -nan -nan 0.1 -nan
43.3299999999999 -nan -nan 0.1 -nan
43.3399999999999 -nan -nan 0.1 -nan
43.3499999999999 -nan -nan 0.1 -nan
43.3599999999999 -nan -nan 0.1 -nan
43.3699999999999 -nan -nan 0.1 -nan
43.3799999999999 -nan -nan 0.1 -nan
43.3899999999999 -nan -nan 0.1 -nan
43.3999999999999 -nan -nan 0.1 -nan
43.4099999999999 -nan -nan 0.1 -nan
43.4199999999999 -nan -nan 0.1 -nan
43.4299999999999 -nan -nan 0.1 -nan
43.4399999999999 -nan -nan 0.1 -nan
43.4499999999999 -nan -nan 0.1 -nan
43.4599999999999 -nan -nan 0.1 -nan
43.4699999999999 -nan -nan 0.1 -nan
43.4799999999999 -nan -nan 0.1 -nan
43.4899999999999 -nan -nan 0.1 -nan
43.4999999999999 -nan -nan 0.1 -nan
43.5099999999999 -nan -nan 0.1 -nan
43.5199999999999 -nan -nan 0.1 -nan
43.5299999999999 -nan -nan 0.1 -nan
43.5399999999999 -nan -nan 0.1 -nan
43.5499999999999 -nan -nan 0.1 -nan
43.5599999999999 -nan -nan 0.1 -nan
43.5699999999999 -nan -nan 0.1 -nan
43.5799999999999 -nan -nan 0.1 -nan
43.5899999999999 -nan -nan 0.1 -nan
43.5999999999999 -nan -nan 0.1 -nan
43.6099999999999 -nan -nan 0.1 -nan
43.6199999999999 -nan -nan 0.1 -nan
43.6299999999999 -nan -nan 0.1 -nan
43.6399999999999 -nan -nan 0.1 -nan
43.6499999999999 -nan -nan 0.1 -nan
43.6599999999999 -nan -nan 0.1 -nan
43.6699999999999 -nan -nan 0.1 -nan
43.6799999999999 -nan -nan 0.1 -nan
43.6899999999999 -nan -nan 0.1 -nan
43.6999999999999 -nan -nan 0.1 -nan
43.7099999999999 -nan -nan 0.1 -nan
43.7199999999999 -nan -nan 0.1 -nan
43.7299999999999 -nan -nan 0.1 -nan
43.7399999999999 -nan -nan 0.1 -nan
43.7499999999999 -nan -nan 0.1 -nan
43.7599999999999 -nan -nan 0.1 -nan
43.7699999999999 -nan -nan 0.1 -nan
43.7799999999999 -nan -nan 0.1 -nan
43.7899999999999 -nan -nan 0.1 -nan
43.7999999999999 -nan -nan 0.1 -nan
43.8099999999999 -nan -nan 0.1 -nan
43.8199999999999 -nan -nan 0.1 -nan
43.8299999999998 -nan -nan 0.1 -nan
43.8399999999998 -nan -nan 0.1 -nan
43.8499999999998 -nan -nan 0.1 -nan
43.8599999999998 -nan -nan 0.1 -nan
43.8699999999998 -nan -nan 0.1 -nan
43.8799999999998 -nan -nan 0.1 -nan
43.8899999999998 -nan -nan 0.1 -nan
43.8999999999998 -nan -nan 0.1 -nan
43.9099999999998 -nan -nan 0.1 -nan
43.9199999999998 -nan -nan 0.1 -nan
43.9299999999998 -nan -nan 0.1 -nan
43.9399999999998 -nan -nan 0.1 -nan
43.9499999999998 -nan -nan 0.1 -nan
43.9599999999998 -nan -nan 0.1 -nan
43.9699999999998 -nan -nan 0.1 -nan
43.9799999999998 -nan -nan 0.1 -nan
43.9899999999998 -nan -nan 0.1 -nan
43.9999999999998 -nan -nan 0.1 -nan
44.0099999999998 -nan -nan 0.1 -nan
44.0199999999998 -nan -nan 0.1 -nan
44.0299999999998 -nan -nan 0.1 -nan
44.0399999999998 -nan -nan 0.1 -nan
44.0499999999998 -nan -nan 0.1 -nan
44.0599999999998 -nan -nan 0.1 -nan
44.0699999999998 -nan -nan 0.1 -nan
44.0799999999998 -nan -nan 0.1 -nan
44.0899999999998 -nan -nan 0.1 -nan
44.0999999999998 -nan -nan 0.1 -nan
44.1099999999998 -nan -nan 0.1 -nan
44.1199999999998 -nan -nan 0.1 -nan
44.1299999999998 -nan -nan 0.1 -nan
44.1399999999998 -nan -nan 0.1 -nan
44.1499999999998 -nan -nan 0.1 -nan
44.1599999999998 -nan -nan 0.1 -nan
44.1699999999998 -nan -nan 0.1 -nan
44.1799999999998 -nan -nan 0.1 -nan
44.1899999999998 -nan -nan 0.1 -nan
44.1999999999998 -nan -nan 0.1 -nan
44.2099999999998 -nan -nan 0.1 -nan
44.2199999999998 -nan -nan 0.1 -nan
44.2299999999998 -nan -nan 0.1 -nan
44.2399999999998 -nan -nan 0.1 -nan
44.2499999999998 -nan -nan 0.1 -nan
44.2599999999998 -nan -nan 0.1 -nan
44.2699999999998 -nan -nan 0.1 -nan
44.2799999999998 -nan -nan 0.1 -nan
44.2899999999998 -nan -nan 0.1 -nan
44.2999999999998 -nan -nan 0.1 -nan
44.3099999999998 -nan -nan 0.1 -nan
44.3199999999998 -nan -nan 0.1 -nan
44.3299999999997 -nan -nan 0.1 -nan
44.3399999999997 -nan -nan 0.1 -nan
44.3499999999997 -nan -nan 0.1 -nan
44.3599999999997 -nan -nan 0.1 -nan
44.3699999999997 -nan -nan 0.1 -nan
44.3799999999997 -nan -nan 0.1 -nan
44.3899999999997 -nan -nan 0.1 -nan
44.3999999999997 -nan -nan 0.1 -nan
44.4099999999997 -nan -nan 0.1 -nan
44.4199999999997 -nan -nan 0.1 -nan
44.4299999999997 -nan -nan 0.1 -nan
44.4399999999997 -nan -nan 0.1 -nan
44.4499999999997 -nan -nan 0.1 -nan
44.4599999999997 -nan -nan 0.1 -nan
44.4699999999997 -nan -nan 0.1 -nan
44.4799999999997 -nan -nan 0.1 -nan
44.4899999999997 -nan -nan 0.1 -nan
44.4999999999997 -nan -nan 0.1 -nan
44.5099999999997 -nan -nan 0.1 -nan
44.5199999999997 -nan -nan 0.1 -nan
44.5299999999997 -nan -nan 0.1 -nan
44.5399999999997 -nan -nan 0.1 -nan
44.5499999999997 -nan -nan 0.1 -nan
44.5599999999997 -nan -nan 0.1 -nan
44.5699999999997 -nan -nan 0.1 -nan
44.5799999999997 -nan -nan 0.1 -nan
44.5899999999997 -nan -nan 0.1 -nan
44.5999999999997 -nan -nan 0.1 -nan
44.6099999999997 -nan -nan 0.1 -nan
44.6199999999997 -nan -nan 0.1 -nan
44.6299999999997 -nan -nan 0.1 -nan
44.6399999999997 -nan -nan 0.1 -nan
44.6499999999997 -nan -nan 0.1 -nan
44.6599999999997 -nan -nan 0.1 -nan
44.6699999999997 -nan -nan 0.1 -nan
44.6799999999997 -nan -nan 0.1 -nan
44.6899999999997 -nan -nan 0.1 -nan
44.6999999999997 -nan -nan 0.1 -nan
44.7099999999997 -nan -nan 0.1 -nan
44.7199999999997 -nan -nan 0.1 -nan
44.7299999999997 -nan -nan 0.1 -nan
44.7399999999997 -nan -nan 0.1 -nan
44.7499999999997 -nan -nan 0.1 -nan
44.7599999999997 -nan -nan 0.1 -nan
44.7699999999997 -nan -nan 0.1 -nan
44.7799999999997 -nan -nan 0.1 -nan
44.7899999999997 -nan -nan 0.1 -nan
44.7999999999997 -nan -nan 0.1 -nan
44.8099999999997 -nan -nan 0.1 -nan
44.8199999999997 -nan -nan 0.1 -nan
44.8299999999997 -nan -nan 0.1 -nan
44.8399999999996 -nan -nan 0.1 -nan
44.8499999999996 -nan -nan 0.1 -nan
44.8599999999996 -nan -nan 0.1 -nan
44.8699999999996 -nan -nan 0.1 -nan
44.8799999999996 -nan -nan 0.1 -nan
44.8899999999996 -nan -nan 0.1 -nan
44.8999999999996 -nan -nan 0.1 -nan
44.9099999999996 -nan -nan 0.1 -nan
44.9199999999996 -nan -nan 0.1 -nan
44.9299999999996 -nan -nan 0.1 -nan
44.9399999999996 -nan -nan 0.1 -nan
44.9499999999996 -nan -nan 0.1 -nan
44.9599999999996 -nan -nan 0.1 -nan
44.9699999999996 -nan -nan 0.1 -nan
44.9799999999996 -nan -nan 0.1 -nan
44.9899999999996 -nan -nan 0.1 -nan
44.9999999999996 -nan -nan 0.1 -nan
45.0099999999996 -nan -nan 0.1 -nan
45.0199999999996 -nan -nan 0.1 -nan
45.0299999999996 -nan -nan 0.1 -nan
45.0399999999996 -nan -nan 0.1 -nan
45.0499999999996 -nan -nan 0.1 -nan
45.0599999999996 -nan -nan 0.1 -nan
45.0699999999996 -nan -nan 0.1 -nan
45.0799999999996 -nan -nan 0.1 -nan
45.0899999999996 -nan -nan 0.1 -nan
45.0999999999996 -nan -nan 0.1 -nan
45.1099999999996 -nan -nan 0.1 -nan
45.1199999999996 -nan -nan 0.1 -nan
45.1299999999996 -nan -nan 0.1 -nan
45.1399999999996 -nan -nan 0.1 -nan
45.1499999999996 -nan -nan 0.1 -nan
45.1599999999996 -nan -nan 0.1 -nan
45.1699999999996 -nan -nan 0.1 -nan
45.1799999999996 -nan -nan 0.1 -nan
45.1899999999996 -nan -nan 0.1 -nan
45.1999999999996 -nan -nan 0.1 -nan
45.2099999999996 -nan -nan 0.1 -nan
45.2199999999996 -nan -nan 0.1 -nan
45.2299999999996 -nan -nan 0.1 -nan
45.2399999999996 -nan -nan 0.1 -nan
45.2499999999996 -nan -nan 0.1 -nan
45.2599999999996 -nan -nan 0.1 -nan
45.2699999999996 -nan -nan 0.1 -nan
45.2799999999996 -nan -nan 0.1 -nan
45.2899999999996 -nan -nan 0.1 -nan
45.2999999999996 -nan -nan 0.1 -nan
45.3099999999996 -nan -nan 0.1 -nan
45.3199999999996 -nan -nan 0.1 -nan
45.3299999999996 -nan -nan 0.1 -nan
45.3399999999995 -nan -nan 0.1 -nan
45.3499999999995 -nan -nan 0.1 -nan
45.3599999999995 -nan -nan 0.1 -nan
45.3699999999995 -nan -nan 0.1 -nan
45.3799999999995 -nan -nan 0.1 -nan
45.3899999999995 -nan -nan 0.1 -nan
45.3999999999995 -nan -nan 0.1 -nan
45.4099999999995 -nan -nan 0.1 -nan
45.4199999999995 -nan -nan 0.1 -nan
45.4299999999995 -nan -nan 0.1 -nan
45.4399999999995 -nan -nan 0.1 -nan
45.4499999999995 -nan -nan 0.1 -nan
45.4599999999995 -nan -nan 0.1 -nan
45.4699999999995 -nan -nan 0.1 -nan
45.4799999999995 -nan -nan 0.1 -nan
45.4899999999995 -nan -nan 0.1 -nan
45.4999999999995 -nan -nan 0.1 -nan
45.5099999999995 -nan -nan 0.1 -nan
45.5199999999995 -nan -nan 0.1 -nan
45.5299999999995 -nan -nan 0.1 -nan
45.5399999999995 -nan -nan 0.1 -nan
45.5499999999995 -nan -nan 0.1 -nan
45.5599999999995 -nan -nan 0.1 -nan
45.5699999999995 -nan -nan 0.1 -nan
45.5799999999995 -nan -nan 0.1 -nan
45.5899999999995 -nan -nan 0.1 -nan
45.5999999999995 -nan -nan 0.1 -nan
45.6099999999995 -nan -nan 0.1 -nan
45.6199999999995 -nan -nan 0.1 -nan
45.6299999999995 -nan -nan 0.1 -nan
45.6399999999995 -nan -nan 0.1 -nan
45.6499999999995 -nan -nan 0.1 -nan
45.6599999999995 -nan -nan 0.1 -nan
45.6699999999995 -nan -nan 0.1 -nan
45.6799999999995 -nan -nan 0.1 -nan
45.6899999999995 -nan -nan 0.1 -nan
45.6999999999995 -nan -nan 0.1 -nan
45.7099999999995 -nan -nan 0.1 -nan
45.7199999999995 -nan -nan 0.1 -nan
45.7299999999995 -nan -nan 0.1 -nan
45.7399999999995 -nan -nan 0.1 -nan
45.7499999999995 -nan -nan 0.1 -nan
45.7599999999995 -nan -nan 0.1 -nan
45.7699999999995 -nan -nan 0.1 -nan
45.7799999999995 -nan -nan 0.1 -nan
45.7899999999995 -nan -nan 0.1 -nan
45.7999999999995 -nan -nan 0.1 -nan
45.8099999999995 -nan -nan 0.1 -nan
45.8199999999995 -nan -nan 0.1 -nan
45.8299999999995 -nan -nan 0.1 -nan
45.8399999999994 -nan -nan 0.1 -nan
45.8499999999994 -nan -nan 0.1 -nan
45.8599999999994 -nan -nan 0.1 -nan
45.8699999999994 -nan -nan 0.1 -nan
45.8799999999994 -nan -nan 0.1 -nan
45.8899999999994 -nan -nan 0.1 -nan
45.8999999999994 -nan -nan 0.1 -nan
45.9099999999994 -nan -nan 0.1 -nan
45.9199999999994 -nan -nan 0.1 -nan
45.9299999999994 -nan -nan 0.1 -nan
45.9399999999994 -nan -nan 0.1 -nan
45.9499999999994 -nan -nan 0.1 -nan
45.9599999999994 -nan -nan 0.1 -nan
45.9699999999994 -nan -nan 0.1 -nan
45.9799999999994 -nan -nan 0.1 -nan
45.9899999999994 -nan -nan 0.1 -nan
45.9999999999994 -nan -nan 0.1 -nan
46.0099999999994 -nan -nan 0.1 -nan
46.0199999999994 -nan -nan 0.1 -nan
46.0299999999994 -nan -nan 0.1 -nan
46.0399999999994 -nan -nan 0.1 -nan
46.0499999999994 -nan -nan 0.1 -nan
46.0599999999994 -nan -nan 0.1 -nan
46.0699999999994 -nan -nan 0.1 -nan
46.0799999999994 -nan -nan 0.1 -nan
46.0899999999994 -nan -nan 0.1 -nan
46.0999999999994 -nan -nan 0.1 -nan
46.1099999999994 -nan -nan 0.1 -nan
46.1199999999994 -nan -nan 0.1 -nan
46.1299999999994 -nan -nan 0.1 -nan
46.1399999999994 -nan -nan 0.1 -nan
46.1499999999994 -nan -nan 0.1 -nan
46.1599999999994 -nan -nan 0.1 -nan
46.1699999999994 -nan -nan 0.1 -nan
46.1799999999994 -nan -nan 0.1 -nan
46.1899999999994 -nan -nan 0.1 -nan
46.1999999999994 -nan -nan 0.1 -nan
46.2099999999994 -nan -nan 0.1 -nan
46.2199999999994 -nan -nan 0.1 -nan
46.2299999999994 -nan -nan 0.1 -nan
46.2399999999994 -nan -nan 0.1 -nan
46.2499999999994 -nan -nan 0.1 -nan
46.2599999999994 -nan -nan 0.1 -nan
46.2699999999994 -nan -nan 0.1 -nan
46.2799999999994 -nan -nan 0.1 -nan
46.2899999999994 -nan -nan 0.1 -nan
46.2999999999994 -nan -nan 0.1 -nan
46.3099999999994 -nan -nan 0.1 -nan
46.3199999999994 -nan -nan 0.1 -nan
46.3299999999994 -nan -nan 0.1 -nan
46.3399999999993 -nan -nan 0.1 -nan
46.3499999999993 -nan -nan 0.1 -nan
46.3599999999993 -nan -nan 0.1 -nan
46.3699999999993 -nan -nan 0.1 -nan
46.3799999999993 -nan -nan 0.1 -nan
46.3899999999993 -nan -nan 0.1 -nan
46.3999999999993 -nan -nan 0.1 -nan
46.4099999999993 -nan -nan 0.1 -nan
46.4199999999993 -nan -nan 0.1 -nan
46.4299999999993 -nan -nan 0.1 -nan
46.4399999999993 -nan -nan 0.1 -nan
46.4499999999993 -nan -nan 0.1 -nan
46.4599999999993 -nan -nan 0.1 -nan
46.4699999999993 -nan -nan 0.1 -nan
46.4799999999993 -nan -nan 0.1 -nan
46.4899999999993 -nan -nan 0.1 -nan
46.4999999999993 -nan -nan 0.1 -nan
46.5099999999993 -nan -nan 0.1 -nan
46.5199999999993 -nan -nan 0.1 -nan
46.5299999999993 -nan -nan 0.1 -nan
46.5399999999993 -nan -nan 0.1 -nan
46.5499999999993 -nan -nan 0.1 -nan
46.5599999999993 -nan -nan 0.1 -nan
46.5699999999993 -nan -nan 0.1 -nan
46.5799999999993 -nan -nan 0.1 -nan
46.5899999999993 -nan -nan 0.1 -nan
46.5999999999993 -nan -nan 0.1 -nan
46.6099999999993 -nan -nan 0.1 -nan
46.6199999999993 -nan -nan 0.1 -nan
46.6299999999993 -nan -nan 0.1 -nan
46.6399999999993 -nan -nan 0.1 -nan
46.6499999999993 -nan -nan 0.1 -nan
46.6599999999993 -nan -nan 0.1 -nan
46.6699999999993 -nan -nan 0.1 -nan
46.6799999999993 -nan -nan 0.1 -nan
46.6899999999993 -nan -nan 0.1 -nan
46.6999999999993 -nan -nan 0.1 -nan
46.7099999999993 -nan -nan 0.1 -nan
46.7199999999993 -nan -nan 0.1 -nan
46.7299999999993 -nan -nan 0.1 -nan
46.7399999999993 -nan -nan 0.1 -nan
46.7499999999993 -nan -nan 0.1 -nan
46.7599999999993 -nan -nan 0.1 -nan
46.7699999999993 -nan -nan 0.1 -nan
46.7799999999993 -nan -nan 0.1 -nan
46.7899999999993 -nan -nan 0.1 -nan
46.7999999999993 -nan -nan 0.1 -nan
46.8099999999993 -nan -nan 0.1 -nan
46.8199999999993 -nan -nan 0.1 -nan
46.8299999999993 -nan -nan 0.1 -nan
46.8399999999993 -nan -nan 0.1 -nan
46.8499999999992 -nan -nan 0.1 -nan
46.8599999999992 -nan -nan 0.1 -nan
46.8699999999992 -nan -nan 0.1 -nan
46.8799999999992 -nan -nan 0.1 -nan
46.8899999999992 -nan -nan 0.1 -nan
46.8999999999992 -nan -nan 0.1 -nan
46.9099999999992 -nan -nan 0.1 -nan
46.9199999999992 -nan -nan 0.1 -nan
46.9299999999992 -nan -nan 0.1 -nan
46.9399999999992 -nan -nan 0.1 -nan
46.9499999999992 -nan -nan 0.1 -nan
46.9599999999992 -nan -nan 0.1 -nan
46.9699999999992 -nan -nan 0.1 -nan
46.9799999999992 -nan -nan 0.1 -nan
46.9899999999992 -nan -nan 0.1 -nan
46.9999999999992 -nan -nan 0.1 -nan
47.0099999999992 -nan -nan 0.1 -nan
47.0199999999992 -nan -nan 0.1 -nan
47.0299999999992 -nan -nan 0.1 -nan
47.0399999999992 -nan -nan 0.1 -nan
47.0499999999992 -nan -nan 0.1 -nan
47.0599999999992 -nan -nan 0.1 -nan
47.0699999999992 -nan -nan 0.1 -nan
47.0799999999992 -nan -nan 0.1 -nan
47.0899999999992 -nan -nan 0.1 -nan
47.0999999999992 -nan -nan 0.1 -nan
47.1099999999992 -nan -nan 0.1 -nan
47.1199999999992 -nan -nan 0.1 -nan
47.1299999999992 -nan -nan 0.1 -nan
47.1399999999992 -nan -nan 0.1 -nan
47.1499999999992 -nan -nan 0.1 -nan
47.1599999999992 -nan -nan 0.1 -nan
47.1699999999992 -nan -nan 0.1 -nan
47.1799999999992 -nan -nan 0.1 -nan
47.1899999999992 -nan -nan 0.1 -nan
47.1999999999992 -nan -nan 0.1 -nan
47.2099999999992 -nan -nan 0.1 -nan
47.2199999999992 -nan -nan 0.1 -nan
47.2299999999992 -nan -nan 0.1 -nan
47.2399999999992 -nan -nan 0.1 -nan
47.2499999999992 -nan -nan 0.1 -nan
47.2599999999992 -nan -nan 0.1 -nan
47.2699999999992 -nan -nan 0.1 -nan
47.2799999999992 -nan -nan 0.1 -nan
47.2899999999992 -nan -nan 0.1 -nan
47.2999999999992 -nan -nan 0.1 -nan
47.3099999999992 -nan -nan 0.1 -nan
47.3199999999992 -nan -nan 0.1 -nan
47.3299999999992 -nan -nan 0.1 -nan
47.3399999999992 -nan -nan 0.1 -nan
47.3499999999991 -nan -nan 0.1 -nan
47.3599999999991 -nan -nan 0.1 -nan
47.3699999999991 -nan -nan 0.1 -nan
47.3799999999991 -nan -nan 0.1 -nan
47.3899999999991 -nan -nan 0.1 -nan
47.3999999999991 -nan -nan 0.1 -nan
47.4099999999991 -nan -nan 0.1 -nan
47.4199999999991 -nan -nan 0.1 -nan
47.4299999999991 -nan -nan 0.1 -nan
47.4399999999991 -nan -nan 0.1 -nan
47.4499999999991 -nan -nan 0.1 -nan
47.4599999999991 -nan -nan 0.1 -nan
47.4699999999991 -nan -nan 0.1 -nan
47.4799999999991 -nan -nan 0.1 -nan
47.4899999999991 -nan -nan 0.1 -nan
47.4999999999991 -nan -nan 0.1 -nan
47.5099999999991 -nan -nan 0.1 -nan
47.5199999999991 -nan -nan 0.1 -nan
47.5299999999991 -nan -nan 0.1 -nan
47.5399999999991 -nan -nan 0.1 -nan
47.5499999999991 -nan -nan 0.1 -nan
47.5599999999991 -nan -nan 0.1 -nan
47.5699999999991 -nan -nan 0.1 -nan
47.5799999999991 -nan -nan 0.1 -nan
